Date,Description,Deposits,Withdrawls,Balance
2021-03-02,RTGS,0.0,37655.24,225931.42
2021-03-02,ATM,447816.5,0.0,673747.92
2021-03-02,Miscellaneous,0.0,336873.96,336873.96
2021-03-02,Purchase,1148546.0,0.0,1485419.96
2021-03-02,Cash,0.0,371354.99,1114064.97
2021-03-02,Cash,12.0,0.0,1114076.97
2021-03-02,Cash,0.0,1114076.97,0.0
2021-03-02,RTGS,364.0,0.0,364.0
2021-03-02,Debit Card,210.0,0.0,574.0
2021-03-02,Purchase,0.0,63.78,510.22
2021-03-02,Purchase,0.0,255.11,255.11
2021-03-02,Transfer,0.0,25.51,229.6
2021-03-02,NEFT,387.1,0.0,616.7
2021-03-02,Tax,47.71,0.0,664.41
2021-03-02,Cash,1.8,0.0,666.21
2021-03-02,Bill,3008.4,0.0,3674.61
2021-03-02,Commission,68387.0,0.0,72061.61
2021-03-02,Miscellaneous,0.0,18015.4,54046.21
2021-03-02,Cash,0.0,9007.7,45038.51
2021-03-02,Reversal,2994.5,0.0,48033.01
2021-03-02,Miscellaneous,0.0,6004.13,42028.88
2021-03-02,Commission,0.0,10507.22,31521.66
2021-03-02,Interest,30.0,0.0,31551.66
2021-03-02,Cheque,23914.0,0.0,55465.66
2021-03-02,IMPS,0.0,55465.66,0.0
2021-03-02,Reversal,1801418.0,0.0,1801418.0
2021-03-02,Debit Card,0.0,180141.8,1621276.2
2021-03-02,Commission,0.0,162127.62,1459148.58
2021-03-02,Reversal,0.0,208449.8,1250698.78
2021-03-02,Reversal,0.0,250139.76,1000559.02
2021-03-02,Reversal,0.0,100055.9,900503.12
2021-03-02,NEFT,0.0,180100.62,720402.5
2021-03-02,Reversal,0.0,120067.08,600335.42
2021-03-02,Reversal,0.0,200111.81,400223.61
2021-03-02,Interest,456888.2,0.0,857111.81
2021-03-02,Reversal,0.1,0.0,857111.91
2021-03-02,Commission,62974.72,0.0,920086.63
2021-03-02,Debit Card,50.75,0.0,920137.38
2021-03-02,NEFT,0.0,230034.35,690103.04
2021-03-02,Interest,0.0,690103.04,0.0
2021-03-02,Commission,0.0,0.0,0.0
2021-03-02,Transfer,202.5,0.0,202.5
2021-03-02,Cash,265.0,0.0,467.5
2021-03-02,NEFT,0.0,66.79,400.71
2021-03-02,Reversal,4.0,0.0,404.71
2021-03-02,Debit Card,11896.3,0.0,12301.01
2021-03-02,Commission,751.0,0.0,13052.01
2021-03-02,IMPS,0.0,1631.5,11420.51
2021-03-02,Interest,0.0,11420.51,0.0
2021-03-02,Cash,3027.0,0.0,3027.0
2021-03-02,Bill,7308.0,0.0,10335.0
2021-03-02,Cash,1535942.0,0.0,1546277.0
2021-03-02,ATM,33.54,0.0,1546310.54
2021-03-02,Tax,0.0,386577.64,1159732.9
2021-03-02,Purchase,0.0,165676.13,994056.77
2021-03-02,NEFT,0.0,994056.77,0.0
2021-03-02,Bill,3.9,0.0,3.9
2021-03-02,Cash,0.0,1.3,2.6
2021-03-02,Miscellaneous,3988.0,0.0,3990.6
2021-03-02,Cheque,0.0,798.12,3192.48
2021-03-02,IMPS,0.0,354.72,2837.76
2021-03-02,Reversal,0.0,709.44,2128.32
2021-03-02,Commission,7.25,0.0,2135.57
2021-03-02,Interest,0.0,266.95,1868.62
2021-03-02,RTGS,0.0,467.16,1401.46
2021-03-02,Interest,0.0,233.58,1167.88
2021-03-02,RTGS,0.0,166.84,1001.04
2021-03-02,NEFT,0.0,333.68,667.36
2021-03-02,Cheque,0.0,333.68,333.68
2021-03-02,Reversal,2019539.5,0.0,2019873.18
2021-03-02,ATM,34.0,0.0,2019907.18
2021-03-02,Cash,0.6,0.0,2019907.78
2021-03-02,Reversal,0.0,2019907.78,0.0
2021-03-02,IMPS,6605.23,0.0,6605.23
2021-03-02,Cash,106022.8,0.0,112628.03
2021-03-02,Debit Card,47.1,0.0,112675.13
2021-03-02,RTGS,1540.3,0.0,114215.43
2021-03-02,IMPS,14.57,0.0,114230.0
2021-03-02,RTGS,65923.16,0.0,180153.16
2021-03-02,Debit Card,0.0,180153.16,0.0
2021-03-02,NEFT,65.58,0.0,65.58
2021-03-02,Cash,1408804.5,0.0,1408870.08
2021-03-02,Cheque,2490.81,0.0,1411360.89
2021-03-02,NEFT,0.0,156817.88,1254543.01
2021-03-02,Tax,0.0,156817.88,1097725.13
2021-03-02,Transfer,12034.0,0.0,1109759.13
2021-03-02,Interest,195007.2,0.0,1304766.33
2021-03-02,Cheque,84553.1,0.0,1389319.43
2021-03-02,Tax,12242.2,0.0,1401561.63
2021-03-02,ATM,27878.0,0.0,1429439.63
2021-03-02,NEFT,0.0,142943.96,1286495.67
2021-03-02,IMPS,0.0,142943.96,1143551.71
2021-03-02,NEFT,40.68,0.0,1143592.39
2021-03-02,Miscellaneous,1807893.5,0.0,2951485.89
2021-03-02,IMPS,0.0,737871.47,2213614.42
2021-03-02,Purchase,0.0,276701.8,1936912.62
2021-03-02,Debit Card,0.0,215212.51,1721700.11
2021-03-02,Bill,0.0,191300.01,1530400.1
2021-03-02,Miscellaneous,46013.0,0.0,1576413.1
2021-03-02,IMPS,500.2,0.0,1576913.3
2021-03-02,Transfer,0.0,175212.59,1401700.71
2021-03-02,RTGS,0.0,280340.14,1121360.57
2021-03-03,Reversal,0.0,224272.11,897088.46
2021-03-03,Debit Card,2.55,0.0,897091.01
2021-03-03,Debit Card,8.0,0.0,897099.01
2021-03-03,IMPS,0.0,897099.01,0.0
2021-03-03,NEFT,288.11,0.0,288.11
2021-03-03,Purchase,134.5,0.0,422.61
2021-03-03,Reversal,14.37,0.0,436.98
2021-03-03,Transfer,0.0,436.98,0.0
2021-03-03,Cheque,385457.0,0.0,385457.0
2021-03-03,Interest,0.0,96364.25,289092.75
2021-03-03,ATM,7893.5,0.0,296986.25
2021-03-03,Tax,0.0,29698.63,267287.62
2021-03-03,Tax,0.0,53457.52,213830.1
2021-03-03,NEFT,3679.0,0.0,217509.1
2021-03-03,Debit Card,23.98,0.0,217533.08
2021-03-03,Purchase,0.0,217533.08,0.0
2021-03-03,Debit Card,1276247.0,0.0,1276247.0
2021-03-03,Cash,11176.5,0.0,1287423.5
2021-03-03,IMPS,249.67,0.0,1287673.17
2021-03-03,Cheque,4.11,0.0,1287677.28
2021-03-03,Reversal,125219.28,0.0,1412896.56
2021-03-03,RTGS,0.0,176612.07,1236284.49
2021-03-03,IMPS,1544759.8,0.0,2781044.29
2021-03-03,Miscellaneous,197550.0,0.0,2978594.29
2021-03-03,NEFT,8.0,0.0,2978602.29
2021-03-03,Purchase,0.0,1489301.15,1489301.14
2021-03-03,Purchase,26057.67,0.0,1515358.81
2021-03-03,Cheque,0.0,168373.2,1346985.61
2021-03-03,Reversal,1109120.2,0.0,2456105.81
2021-03-03,Miscellaneous,2052578.0,0.0,4508683.81
2021-03-03,NEFT,0.0,450868.38,4057815.43
2021-03-03,Purchase,0.0,405781.54,3652033.89
2021-03-03,Cheque,0.0,456504.24,3195529.65
2021-03-03,Interest,376.0,0.0,3195905.65
2021-03-03,IMPS,0.0,639181.13,2556724.52
2021-03-03,Interest,452606.5,0.0,3009331.02
2021-03-03,Interest,5.93,0.0,3009336.95
2021-03-03,Cheque,0.0,1003112.32,2006224.63
2021-03-03,Reversal,6.0,0.0,2006230.63
2021-03-03,Miscellaneous,44.7,0.0,2006275.33
2021-03-03,Cash,0.0,250784.42,1755490.91
2021-03-03,Commission,29.0,0.0,1755519.91
2021-03-03,NEFT,0.0,877759.96,877759.96
2021-03-03,Cheque,649172.5,0.0,1526932.46
2021-03-03,Cheque,0.0,254488.74,1272443.72
2021-03-03,ATM,0.0,212073.95,1060369.77
2021-03-03,Cash,0.0,353456.59,706913.18
2021-03-03,Miscellaneous,0.0,353456.59,353456.59
2021-03-03,Cash,59.26,0.0,353515.85
2021-03-03,Miscellaneous,0.0,39279.54,314236.31
2021-03-03,IMPS,0.0,52372.72,261863.59
2021-03-03,Tax,0.0,26186.36,235677.23
2021-03-03,RTGS,28.67,0.0,235705.9
2021-03-03,Debit Card,0.0,23570.59,212135.31
2021-03-03,Cash,0.0,21213.53,190921.78
2021-03-03,RTGS,0.0,23865.22,167056.56
2021-03-03,NEFT,155554.66,0.0,322611.22
2021-03-03,RTGS,177222.0,0.0,499833.22
2021-03-04,Purchase,0.0,55537.02,444296.2
2021-03-04,Cheque,16.65,0.0,444312.85
2021-03-04,Miscellaneous,0.0,88862.57,355450.28
2021-03-04,Commission,0.0,35545.03,319905.25
2021-03-04,Bill,110218.7,0.0,430123.95
2021-03-04,Miscellaneous,0.0,107530.99,322592.96
2021-03-04,Bill,0.0,107530.99,215061.97
2021-03-04,Miscellaneous,0.0,215061.97,0.0
2021-03-04,NEFT,11259.1,0.0,11259.1
2021-03-04,ATM,0.0,1876.52,9382.58
2021-03-04,Bill,0.0,1340.37,8042.21
2021-03-04,Purchase,476848.0,0.0,484890.21
2021-03-04,Debit Card,196283.5,0.0,681173.71
2021-03-04,Reversal,0.0,75685.97,605487.74
2021-03-04,NEFT,0.0,86498.25,518989.49
2021-03-04,ATM,0.0,259494.75,259494.74
2021-03-04,NEFT,294.35,0.0,259789.09
2021-03-04,IMPS,0.0,43298.18,216490.91
2021-03-04,Transfer,2094.7,0.0,218585.61
2021-03-04,Tax,0.0,31226.52,187359.09
2021-03-04,Cheque,0.0,187359.09,0.0
2021-03-04,Transfer,27.0,0.0,27.0
2021-03-04,IMPS,208400.9,0.0,208427.9
2021-03-04,RTGS,0.0,34737.98,173689.92
2021-03-04,Cash,12667.3,0.0,186357.22
2021-03-04,Interest,0.0,18635.72,167721.5
2021-03-04,Commission,0.0,27953.58,139767.92
2021-03-05,Cheque,677404.0,0.0,817171.92
2021-03-05,Cheque,456.0,0.0,817627.92
2021-03-05,Cash,0.0,116803.99,700823.93
2021-03-05,Cheque,3963.0,0.0,704786.93
2021-03-05,Transfer,0.0,352393.47,352393.46
2021-03-05,Interest,7.0,0.0,352400.46
2021-03-05,ATM,469.0,0.0,352869.46
2021-03-05,Miscellaneous,0.0,44108.68,308760.78
2021-03-05,Tax,0.0,38595.1,270165.68
2021-03-05,Reversal,27941.71,0.0,298107.39
2021-03-05,Cash,1.9,0.0,298109.29
2021-03-05,Debit Card,1406803.25,0.0,1704912.54
2021-03-05,Cash,0.0,189434.73,1515477.81
2021-03-05,Tax,624864.8,0.0,2140342.61
2021-03-05,Bill,3454.0,0.0,2143796.61
2021-03-05,Bill,0.0,1071898.31,1071898.3
2021-03-05,Tax,2559.8,0.0,1074458.1
2021-03-05,Cash,7.4,0.0,1074465.5
2021-03-05,RTGS,10.0,0.0,1074475.5
2021-03-05,NEFT,174671.2,0.0,1249146.7
2021-03-05,Bill,0.0,1249146.7,0.0
2021-03-05,Miscellaneous,19.0,0.0,19.0
2021-03-05,Debit Card,81425.0,0.0,81444.0
2021-03-05,IMPS,0.0,27148.0,54296.0
2021-03-05,Bill,3295.0,0.0,57591.0
2021-03-05,Cheque,1249.5,0.0,58840.5
2021-03-05,RTGS,0.0,8405.79,50434.71
2021-03-05,Tax,7.73,0.0,50442.44
2021-03-05,Tax,2.0,0.0,50444.44
2021-03-05,NEFT,176029.59,0.0,226474.03
2021-03-05,Debit Card,0.0,113237.02,113237.02
2021-03-05,Tax,0.0,18872.84,94364.18
2021-03-05,Debit Card,0.0,18872.84,75491.34
2021-03-05,ATM,227.0,0.0,75718.34
2021-03-05,RTGS,0.0,37859.17,37859.17
2021-03-05,Purchase,7.0,0.0,37866.17
2021-03-05,Miscellaneous,74171.88,0.0,112038.05
2021-03-05,Miscellaneous,4.0,0.0,112042.05
2021-03-05,IMPS,0.0,18673.68,93368.38
2021-03-05,Tax,6.0,0.0,93374.38
2021-03-05,NEFT,0.0,93374.38,0.0
2021-03-05,Interest,10448.72,0.0,10448.72
2021-03-06,Bill,0.0,2089.74,8358.98
2021-03-06,RTGS,0.0,1044.87,7314.11
2021-03-06,Transfer,0.0,3657.06,3657.06
2021-03-06,NEFT,0.0,1828.53,1828.53
2021-03-06,Tax,0.0,228.57,1599.96
2021-03-06,Purchase,461.3,0.0,2061.26
2021-03-06,NEFT,114.0,0.0,2175.26
2021-03-06,Purchase,0.0,2175.26,0.0
2021-03-06,Bill,259.63,0.0,259.63
2021-03-06,IMPS,35.6,0.0,295.23
2021-03-06,Commission,0.0,295.23,0.0
2021-03-06,Miscellaneous,27.4,0.0,27.4
2021-03-06,ATM,14659.0,0.0,14686.4
2021-03-06,Tax,3.0,0.0,14689.4
2021-03-06,Bill,0.0,1632.16,13057.24
2021-03-06,Transfer,0.0,1865.32,11191.92
2021-03-06,Debit Card,1135415.5,0.0,1146607.42
2021-03-06,Debit Card,0.0,573303.71,573303.71
2021-03-06,IMPS,46.7,0.0,573350.41
2021-03-06,Commission,0.0,286675.21,286675.2
2021-03-06,Purchase,1846.6,0.0,288521.8
2021-03-06,Commission,950.0,0.0,289471.8
2021-03-07,Miscellaneous,0.0,96490.6,192981.2
2021-03-07,Purchase,0.0,48245.3,144735.9
2021-03-07,IMPS,0.0,144735.9,0.0
2021-03-07,NEFT,59.76,0.0,59.76
2021-03-07,Cheque,53.7,0.0,113.46
2021-03-07,Miscellaneous,36.0,0.0,149.46
2021-03-07,Debit Card,0.0,16.61,132.85
2021-03-07,Reversal,0.0,44.28,88.57
2021-03-07,Cash,0.0,12.65,75.92
2021-03-07,Miscellaneous,46.84,0.0,122.76
2021-03-07,Cash,0.0,15.35,107.42
2021-03-07,IMPS,0.0,26.86,80.56
2021-03-07,RTGS,0.0,16.11,64.45
2021-03-07,Reversal,2058.53,0.0,2122.98
2021-03-07,Cheque,0.67,0.0,2123.65
2021-03-07,Transfer,0.0,303.38,1820.27
2021-03-07,Cheque,49.3,0.0,1869.57
2021-03-07,ATM,436.7,0.0,2306.27
2021-03-07,Miscellaneous,0.0,329.47,1976.8
2021-03-07,Cheque,0.0,1976.8,0.0
2021-03-07,Purchase,231924.38,0.0,231924.38
2021-03-07,Debit Card,2445.0,0.0,234369.38
2021-03-07,Cash,0.0,33481.34,200888.04
2021-03-07,Commission,0.0,25111.01,175777.04
2021-03-07,RTGS,0.0,29296.17,146480.87
2021-03-07,Tax,0.0,16275.65,130205.22
2021-03-07,Interest,7.04,0.0,130212.26
2021-03-07,Purchase,0.0,43404.09,86808.17
2021-03-07,NEFT,0.0,12401.17,74407.0
2021-03-07,Bill,0.0,10629.57,63777.43
2021-03-07,Tax,0.0,10629.57,53147.86
2021-03-07,Reversal,595986.25,0.0,649134.11
2021-03-07,IMPS,8530.56,0.0,657664.67
2021-03-07,Interest,66102.0,0.0,723766.67
2021-03-07,Commission,88613.5,0.0,812380.17
2021-03-07,ATM,6766.66,0.0,819146.83
2021-03-07,Cheque,36.0,0.0,819182.83
2021-03-08,RTGS,0.0,102397.85,716784.98
2021-03-08,Cash,5.0,0.0,716789.98
2021-03-09,ATM,1334.0,0.0,718123.98
2021-03-10,Interest,1.43,0.0,718125.41
2021-03-10,NEFT,0.0,102589.34,615536.07
2021-03-10,RTGS,0.0,68392.9,547143.17
2021-03-10,RTGS,0.0,547143.17,0.0
2021-03-10,Purchase,5.27,0.0,5.27
2021-03-10,Debit Card,0.0,1.76,3.51
2021-03-10,Bill,0.0,0.59,2.92
2021-03-10,Miscellaneous,12.0,0.0,14.92
2021-03-10,Interest,4930.0,0.0,4944.92
2021-03-10,ATM,0.85,0.0,4945.77
2021-03-10,NEFT,6499.27,0.0,11445.04
2021-03-10,NEFT,0.0,1144.5,10300.54
2021-03-10,RTGS,59311.0,0.0,69611.54
2021-03-10,ATM,0.0,9944.51,59667.03
2021-03-10,RTGS,0.0,7458.38,52208.65
2021-03-10,Purchase,8.2,0.0,52216.85
2021-03-10,Transfer,1468038.0,0.0,1520254.85
2021-03-11,Commission,375.0,0.0,1520629.85
2021-03-11,Transfer,26.0,0.0,1520655.85
2021-03-11,Tax,50.49,0.0,1520706.34
2021-03-11,Debit Card,0.0,168967.37,1351738.97
2021-03-11,Purchase,0.0,150193.22,1201545.75
2021-03-11,IMPS,23356.3,0.0,1224902.05
2021-03-11,Interest,4.0,0.0,1224906.05
2021-03-11,Cheque,0.0,306226.51,918679.54
2021-03-11,Tax,0.0,918679.54,0.0
2021-03-11,Tax,240175.69,0.0,240175.69
2021-03-11,Miscellaneous,439.0,0.0,240614.69
2021-03-11,Interest,0.0,80204.9,160409.79
2021-03-11,NEFT,461.69,0.0,160871.48
2021-03-11,Reversal,0.0,20108.94,140762.55
2021-03-11,RTGS,298000.25,0.0,438762.8
2021-03-11,Cheque,1061618.0,0.0,1500380.8
2021-03-11,RTGS,0.0,214340.11,1286040.69
2021-03-11,Bill,240.0,0.0,1286280.69
2021-03-11,Tax,0.0,183754.38,1102526.31
2021-03-11,Reversal,121220.0,0.0,1223746.31
2021-03-11,Reversal,0.0,611873.16,611873.16
2021-03-11,Cheque,0.0,61187.32,550685.84
2021-03-11,Miscellaneous,1003.0,0.0,551688.84
2021-03-11,Debit Card,1503976.0,0.0,2055664.84
2021-03-11,ATM,35.26,0.0,2055700.1
2021-03-11,IMPS,0.0,2055700.1,0.0
2021-03-11,Interest,58.2,0.0,58.2
2021-03-11,Purchase,0.0,6.47,51.73
2021-03-11,Reversal,0.0,51.73,0.0
2021-03-11,Cheque,25.76,0.0,25.76
2021-03-11,Bill,5801.0,0.0,5826.76
2021-03-11,Reversal,8.0,0.0,5834.76
2021-03-11,ATM,7.74,0.0,5842.5
2021-03-11,Tax,0.0,649.17,5193.33
2021-03-11,Debit Card,0.0,741.9,4451.43
2021-03-11,Tax,60.88,0.0,4512.31
2021-03-11,NEFT,0.0,752.05,3760.26
2021-03-11,ATM,0.0,376.03,3384.23
2021-03-11,Debit Card,0.0,564.04,2820.19
2021-03-11,Reversal,0.0,705.05,2115.14
2021-03-11,Transfer,2.64,0.0,2117.78
2021-03-11,Tax,0.0,423.56,1694.22
2021-03-11,NEFT,0.0,847.11,847.11
2021-03-11,Commission,0.0,141.19,705.92
2021-03-11,Cheque,0.0,100.85,605.07
2021-03-11,NEFT,0.0,86.44,518.63
2021-03-11,RTGS,1337.33,0.0,1855.96
2021-03-11,Debit Card,0.0,463.99,1391.97
2021-03-11,NEFT,88412.7,0.0,89804.67
2021-03-11,Purchase,0.0,17960.93,71843.74
2021-03-11,Tax,1999179.25,0.0,2071022.99
2021-03-11,IMPS,0.0,295860.43,1775162.56
2021-03-11,Commission,409.2,0.0,1775571.76
2021-03-11,Debit Card,0.0,177557.18,1598014.58
2021-03-11,Reversal,0.0,266335.76,1331678.82
2021-03-11,Transfer,0.0,190239.83,1141438.99
2021-03-11,Cheque,0.0,114143.9,1027295.09
2021-03-11,Reversal,230128.2,0.0,1257423.29
2021-03-11,Debit Card,0.0,157177.91,1100245.38
2021-03-11,IMPS,34.63,0.0,1100280.01
2021-03-11,Transfer,3.55,0.0,1100283.56
2021-03-11,Miscellaneous,1649.12,0.0,1101932.68
2021-03-11,Interest,44.0,0.0,1101976.68
2021-03-11,Commission,18054.75,0.0,1120031.43
2021-03-11,Bill,2.7,0.0,1120034.13
2021-03-11,Purchase,0.0,1120034.13,0.0
2021-03-11,Commission,1250839.2,0.0,1250839.2
2021-03-11,Interest,0.0,138982.13,1111857.07
2021-03-11,Bill,944996.8,0.0,2056853.87
2021-03-11,Debit Card,3443.29,0.0,2060297.16
2021-03-11,Interest,3.0,0.0,2060300.16
2021-03-11,Cash,0.0,228922.24,1831377.92
2021-03-11,Purchase,254303.0,0.0,2085680.92
2021-03-11,RTGS,1148.09,0.0,2086829.01
2021-03-11,Miscellaneous,0.0,260853.63,1825975.38
2021-03-11,Transfer,1051.5,0.0,1827026.88
2021-03-11,Tax,7.0,0.0,1827033.88
2021-03-11,Cash,25.0,0.0,1827058.88
2021-03-11,Miscellaneous,0.0,456764.72,1370294.16
2021-03-11,Interest,0.0,274058.83,1096235.33
2021-03-11,RTGS,281.0,0.0,1096516.33
2021-03-11,Transfer,0.0,219303.27,877213.06
2021-03-11,Debit Card,0.0,125316.15,751896.91
2021-03-11,Tax,29167.2,0.0,781064.11
2021-03-11,Tax,0.0,781064.11,0.0
2021-03-11,Bill,106327.81,0.0,106327.81
2021-03-11,Cash,29821.0,0.0,136148.81
2021-03-11,Transfer,0.0,27229.76,108919.05
2021-03-11,RTGS,76.0,0.0,108995.05
2021-03-11,Tax,29.65,0.0,109024.7
2021-03-11,NEFT,0.0,36341.57,72683.13
2021-03-11,Tax,0.0,72683.13,0.0
2021-03-11,NEFT,5.0,0.0,5.0
2021-03-11,Miscellaneous,129362.6,0.0,129367.6
2021-03-11,Tax,0.0,32341.9,97025.7
2021-03-11,Tax,6.7,0.0,97032.4
2021-03-11,Interest,0.0,16172.07,80860.33
2021-03-11,NEFT,151997.9,0.0,232858.23
2021-03-11,IMPS,167.86,0.0,233026.09
2021-03-11,Transfer,362681.0,0.0,595707.09
2021-03-11,ATM,85807.59,0.0,681514.68
2021-03-11,Reversal,16676.0,0.0,698190.68
2021-03-11,Cash,1837.2,0.0,700027.88
2021-03-11,Purchase,23904.0,0.0,723931.88
2021-03-11,Miscellaneous,346.88,0.0,724278.76
2021-03-11,Reversal,0.0,241426.25,482852.51
2021-03-11,Interest,0.0,160950.84,321901.67
2021-03-11,Debit Card,81.0,0.0,321982.67
2021-03-11,Commission,0.0,107327.56,214655.11
2021-03-11,Transfer,0.0,35775.85,178879.26
2021-03-11,Purchase,0.0,17887.93,160991.33
2021-03-11,Bill,2320.0,0.0,163311.33
2021-03-11,Interest,0.0,163311.33,0.0
2021-03-11,Interest,1087.8,0.0,1087.8
2021-03-11,Miscellaneous,5.0,0.0,1092.8
2021-03-11,Bill,0.0,1092.8,0.0
2021-03-11,NEFT,1552265.0,0.0,1552265.0
2021-03-11,ATM,0.0,155226.5,1397038.5
2021-03-12,IMPS,49086.25,0.0,1446124.75
2021-03-12,Miscellaneous,0.1,0.0,1446124.85
2021-03-12,Debit Card,1134235.75,0.0,2580360.6
2021-03-12,Cash,0.0,430060.1,2150300.5
2021-03-12,Reversal,0.0,2150300.5,0.0
2021-03-13,NEFT,130.4,0.0,130.4
2021-03-13,Cash,0.0,32.6,97.8
2021-03-13,Commission,0.0,19.56,78.24
2021-03-13,Debit Card,152100.0,0.0,152178.24
2021-03-13,ATM,506.12,0.0,152684.36
2021-03-13,Cash,950945.75,0.0,1103630.11
2021-03-13,Interest,0.0,275907.53,827722.58
2021-03-13,Purchase,5.0,0.0,827727.58
2021-03-13,ATM,48.38,0.0,827775.96
2021-03-13,Transfer,0.0,82777.6,744998.36
2021-03-13,Cheque,1479490.5,0.0,2224488.86
2021-03-13,Commission,0.0,278061.11,1946427.75
2021-03-13,Transfer,1383644.0,0.0,3330071.75
2021-03-13,Cheque,6628.6,0.0,3336700.35
2021-03-13,Tax,4347.46,0.0,3341047.81
2021-03-13,IMPS,0.0,556841.3,2784206.51
2021-03-13,Reversal,256600.88,0.0,3040807.39
2021-03-13,Debit Card,0.0,506801.23,2534006.16
2021-03-13,Interest,30824.38,0.0,2564830.54
2021-03-13,Debit Card,0.0,284981.17,2279849.37
2021-03-13,Cash,0.0,455969.87,1823879.5
2021-03-13,Reversal,1020461.8,0.0,2844341.3
2021-03-13,Purchase,2664.5,0.0,2847005.8
2021-03-13,Commission,14544.0,0.0,2861549.8
2021-03-13,Commission,0.0,357693.73,2503856.07
2021-03-13,IMPS,248.0,0.0,2504104.07
2021-03-13,Interest,127470.0,0.0,2631574.07
2021-03-13,IMPS,21537.35,0.0,2653111.42
2021-03-13,Bill,3273.0,0.0,2656384.42
2021-03-13,Reversal,0.0,885461.47,1770922.95
2021-03-13,Miscellaneous,56.01,0.0,1770978.96
2021-03-13,Tax,0.0,177097.9,1593881.06
2021-03-13,Reversal,0.0,398470.27,1195410.8
2021-03-13,ATM,23.5,0.0,1195434.3
2021-03-13,ATM,0.0,119543.43,1075890.87
2021-03-13,Transfer,1858.4,0.0,1077749.27
2021-03-13,Cheque,0.0,359249.76,718499.51
2021-03-13,NEFT,0.0,89812.44,628687.07
2021-03-13,Purchase,0.0,628687.07,0.0
2021-03-13,ATM,6419.0,0.0,6419.0
2021-03-13,ATM,0.0,1604.75,4814.25
2021-03-13,Purchase,0.0,4814.25,0.0
2021-03-13,Purchase,11.54,0.0,11.54
2021-03-13,Tax,7.0,0.0,18.54
2021-03-13,Purchase,13606.8,0.0,13625.34
2021-03-13,Bill,0.0,4541.78,9083.56
2021-03-13,Purchase,0.0,1297.65,7785.91
2021-03-13,Purchase,0.0,1946.48,5839.43
2021-03-13,Cheque,0.0,1167.89,4671.54
2021-03-13,Purchase,0.0,934.31,3737.23
2021-03-13,RTGS,0.0,1245.74,2491.49
2021-03-13,IMPS,0.0,276.83,2214.66
2021-03-13,Transfer,0.0,246.07,1968.59
2021-03-13,Tax,365.0,0.0,2333.59
2021-03-13,Debit Card,0.0,583.4,1750.19
2021-03-13,Cash,0.0,175.02,1575.17
2021-03-13,Debit Card,217579.0,0.0,219154.17
2021-03-13,Bill,0.0,219154.17,0.0
2021-03-13,Reversal,20695.1,0.0,20695.1
2021-03-13,NEFT,0.0,3449.18,17245.92
2021-03-13,Tax,55524.0,0.0,72769.92
2021-03-13,Cash,3738.4,0.0,76508.32
2021-03-13,Reversal,103.0,0.0,76611.32
2021-03-13,Purchase,50.2,0.0,76661.52
2021-03-13,NEFT,183057.0,0.0,259718.52
2021-03-13,Cash,865919.0,0.0,1125637.52
2021-03-13,Reversal,212596.0,0.0,1338233.52
2021-03-13,Reversal,150.0,0.0,1338383.52
2021-03-13,Transfer,962454.0,0.0,2300837.52
2021-03-13,Debit Card,195793.8,0.0,2496631.32
2021-03-13,Bill,109503.0,0.0,2606134.32
2021-03-14,Transfer,0.0,289570.48,2316563.84
2021-03-14,Bill,20193.0,0.0,2336756.84
2021-03-14,Tax,78456.6,0.0,2415213.44
2021-03-14,Transfer,0.0,345030.49,2070182.95
2021-03-14,Commission,0.0,258772.87,1811410.08
2021-03-14,Reversal,381.91,0.0,1811791.99
2021-03-14,IMPS,2884.0,0.0,1814675.99
2021-03-14,NEFT,242.0,0.0,1814917.99
2021-03-14,Debit Card,0.0,453729.5,1361188.49
2021-03-15,Cash,0.0,340297.12,1020891.37
2021-03-15,Interest,6.5,0.0,1020897.87
2021-03-15,Reversal,0.0,255224.47,765673.4
2021-03-15,Cheque,1559456.0,0.0,2325129.4
2021-03-15,Cheque,128640.0,0.0,2453769.4
2021-03-15,Interest,0.0,490753.88,1963015.52
2021-03-15,NEFT,1.0,0.0,1963016.52
2021-03-15,Purchase,0.0,196301.65,1766714.87
2021-03-15,IMPS,0.18,0.0,1766715.05
2021-03-15,Reversal,2.1,0.0,1766717.15
2021-03-15,Cash,0.0,883358.58,883358.58
2021-03-15,Commission,127537.0,0.0,1010895.58
2021-03-15,Miscellaneous,94719.0,0.0,1105614.58
2021-03-15,RTGS,0.0,368538.19,737076.39
2021-03-15,Cheque,0.0,245692.13,491384.26
2021-03-15,Transfer,52813.0,0.0,544197.26
2021-03-15,ATM,0.0,60466.36,483730.9
2021-03-15,Interest,0.0,161243.63,322487.27
2021-03-15,Tax,392.0,0.0,322879.27
2021-03-15,Purchase,3.0,0.0,322882.27
2021-03-15,Reversal,141.15,0.0,323023.42
2021-03-15,Interest,0.0,80755.86,242267.56
2021-03-15,Purchase,953.7,0.0,243221.26
2021-03-15,Tax,0.0,81073.75,162147.51
2021-03-15,ATM,25.0,0.0,162172.51
2021-03-15,ATM,37.0,0.0,162209.51
2021-03-15,NEFT,494.14,0.0,162703.65
2021-03-15,Miscellaneous,0.0,16270.37,146433.28
2021-03-15,Interest,3.21,0.0,146436.49
2021-03-15,Miscellaneous,0.0,73218.25,73218.24
